,DOM_MW,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,lag1,lag2,lag3,prediction,isFuture,pred
2019-04-07 02:00:00,,2,6,2,4,2019,97,7,14,10687.0,8071.0,10097.0,,True,9410.167
2019-04-07 03:00:00,,3,6,2,4,2019,97,7,14,10640.0,8030.0,10118.0,,True,9367.107
2019-04-07 04:00:00,,4,6,2,4,2019,97,7,14,10720.0,8161.0,10269.0,,True,9410.167
2019-04-07 05:00:00,,5,6,2,4,2019,97,7,14,10903.0,8369.0,10514.0,,True,9424.125
2019-04-07 06:00:00,,6,6,2,4,2019,97,7,14,11150.0,8642.0,10907.0,,True,9639.667
2019-04-07 07:00:00,,7,6,2,4,2019,97,7,14,11678.0,9213.0,11381.0,,True,10112.363
2019-04-07 08:00:00,,8,6,2,4,2019,97,7,14,12003.0,9564.0,11561.0,,True,10727.529
2019-04-07 09:00:00,,9,6,2,4,2019,97,7,14,11855.0,9528.0,11448.0,,True,10600.859
2019-04-07 10:00:00,,10,6,2,4,2019,97,7,14,11427.0,9182.0,11096.0,,True,10444.844
2019-04-07 11:00:00,,11,6,2,4,2019,97,7,14,11014.0,8840.0,10671.0,,True,10249.28
2019-04-07 12:00:00,,12,6,2,4,2019,97,7,14,10657.0,8552.0,10220.0,,True,10163.185
2019-04-07 13:00:00,,13,6,2,4,2019,97,7,14,10284.0,8515.0,9867.0,,True,9932.486
2019-04-07 14:00:00,,14,6,2,4,2019,97,7,14,9898.0,8462.0,9521.0,,True,9573.782
2019-04-07 15:00:00,,15,6,2,4,2019,97,7,14,9433.0,8409.0,9204.0,,True,9188.233
2019-04-07 16:00:00,,16,6,2,4,2019,97,7,14,9241.0,8474.0,8970.0,,True,9120.29
2019-04-07 17:00:00,,17,6,2,4,2019,97,7,14,9198.0,8654.0,8932.0,,True,9192.628
2019-04-07 18:00:00,,18,6,2,4,2019,97,7,14,9472.0,8927.0,9093.0,,True,9423.843
2019-04-07 19:00:00,,19,6,2,4,2019,97,7,14,9877.0,9107.0,9369.0,,True,9682.59
2019-04-07 20:00:00,,20,6,2,4,2019,97,7,14,10598.0,9271.0,9975.0,,True,10162.374
2019-04-07 21:00:00,,21,6,2,4,2019,97,7,14,11223.0,9682.0,10597.0,,True,10556.534
2019-04-07 22:00:00,,22,6,2,4,2019,97,7,14,11054.0,9372.0,10342.0,,True,10206.961
2019-04-07 23:00:00,,23,6,2,4,2019,97,7,14,10513.0,8703.0,9704.0,,True,9937.749
2019-04-08 00:00:00,,0,0,2,4,2019,98,8,15,9991.0,8005.0,9028.0,,True,9285.278
2019-04-08 01:00:00,,1,0,2,4,2019,98,8,15,9642.0,7503.0,8597.0,,True,8685.31
2019-04-08 02:00:00,,2,0,2,4,2019,98,8,15,9506.0,7274.0,8376.0,,True,8481.218
2019-04-08 03:00:00,,3,0,2,4,2019,98,8,15,9516.0,7216.0,8285.0,,True,8481.218
2019-04-08 04:00:00,,4,0,2,4,2019,98,8,15,9651.0,7237.0,8386.0,,True,8536.094
2019-04-08 05:00:00,,5,0,2,4,2019,98,8,15,10034.0,7538.0,8753.0,,True,8903.919
2019-04-08 06:00:00,,6,0,2,4,2019,98,8,15,10865.0,8198.0,9445.0,,True,9429.452
2019-04-08 07:00:00,,7,0,2,4,2019,98,8,15,12010.0,9195.0,10698.0,,True,10213.592
2019-04-08 08:00:00,,8,0,2,4,2019,98,8,15,12542.0,9573.0,11119.0,,True,10906.669
2019-04-08 09:00:00,,9,0,2,4,2019,98,8,15,12562.0,9498.0,10829.0,,True,10896.876
2019-04-08 10:00:00,,10,0,2,4,2019,98,8,15,12502.0,9391.0,10521.0,,True,10844.775
2019-04-08 11:00:00,,11,0,2,4,2019,98,8,15,12319.0,9407.0,10206.0,,True,10687.125
2019-04-08 12:00:00,,12,0,2,4,2019,98,8,15,11963.0,9478.0,9863.0,,True,10594.54
2019-04-08 13:00:00,,13,0,2,4,2019,98,8,15,11611.0,9535.0,9611.0,,True,10539.534
2019-04-08 14:00:00,,14,0,2,4,2019,98,8,15,11381.0,9666.0,9522.0,,True,10407.334
2019-04-08 15:00:00,,15,0,2,4,2019,98,8,15,11280.0,9696.0,9408.0,,True,10403.535
2019-04-08 16:00:00,,16,0,2,4,2019,98,8,15,11307.0,9935.0,9409.0,,True,10477.125
2019-04-08 17:00:00,,17,0,2,4,2019,98,8,15,11410.0,10127.0,9463.0,,True,10585.753
2019-04-08 18:00:00,,18,0,2,4,2019,98,8,15,11597.0,10288.0,9629.0,,True,10738.646
2019-04-08 19:00:00,,19,0,2,4,2019,98,8,15,11802.0,10326.0,9595.0,,True,10738.646
